cut_idx,fPhase,canon_tt,cut_delay
7979,1,2031647, -1.000000
7980,0,402593791, -1.000000
7980,1,1507351, -1.000000
7981,0,287248671, 23.030001
7981,1,125241207, 22.709999
7982,0,125304831, -1.000000
7982,1,4383, -1.000000
7983,0,2097151, -1.000000
7983,1,2047, -1.000000
7984,0,2097151, -1.000000
7984,1,2047, -1.000000
7985,0,286785535, -1.000000
7985,1,6007, -1.000000
7986,0,3366783, -1.000000
7986,1,17118207, -1.000000
7987,0,286334975, -1.000000
7987,1,489335, -1.000000
7988,0,87515007, -1.000000
7988,1,17109855, -1.000000
7989,0,2004318071, 17.670000
7989,1,286331153, 24.280001
7990,0,387389207, 33.799999
7990,1,387389207, 31.980000
7991,0,522133279, 21.020000
7991,1,117901063, 26.590000
7992,0,522133279, 25.350000
7992,1,117901063, 21.030001
7993,0,393680759, -1.000000
7993,1,286724375, -1.000000
7994,0,134154239, -1.000000
7994,1,2031647, -1.000000
7995,0,134154239, -1.000000
7995,1,2031647, -1.000000
7996,0,287248671, 23.030001
7996,1,125241207, 22.709999
7997,0,20386687, -1.000000
7997,1,20386687, -1.000000
7998,0,286750583, -1.000000
7998,1,286332791, -1.000000
7999,0,20395007, -1.000000
7999,1,3347327, -1.000000
8000,0,125304831, -1.000000
8000,1,4383, -1.000000
8001,0,1572863, -1.000000
8001,1,6143, -1.000000
8002,0,2097151, -1.000000
8002,1,2047, -1.000000
8003,0,2097151, -1.000000
8003,1,2047, -1.000000
8004,0,286334975, -1.000000
8004,1,489335, -1.000000
8005,0,2004318071, 27.879999
8005,1,286331153, 18.620001
8006,0,2004318071, 17.670000
8006,1,286331153, 24.280001
8007,0,1717986918, 35.900002
8007,1,1717986918, 35.639999
8008,0,2004318071, 17.670000
8008,1,286331153, 18.620001
8009,0,522133279, 25.350000
8009,1,117901063, 21.030001
8010,0,522133279, 21.020000
8010,1,117901063, 26.590000
8011,0,2004318071, 27.879999
8011,1,286331153, 18.620001
8012,0,1465341783, 21.020000
8012,1,353703189, 26.590000
8013,0,2139062143, 21.379999
8013,1,16843009, 22.879999
8014,0,1869573999, -1.000000
8014,1,101058054, -1.000000
8015,0,536813567, 31.780001
8015,1,458759, 26.000000
8016,0,259985279, -1.000000
8016,1,17760527, -1.000000
8017,0,536813567, 24.190001
8017,1,458759, 35.830002
8018,0,259985279, -1.000000
8018,1,17760527, -1.000000
8019,0,402593791, -1.000000
8019,1,1507351, -1.000000
8020,0,2004842367, 24.190001
8020,1,17891601, 35.830002
8021,0,1879011327, -1.000000
8021,1,393222, -1.000000
8022,0,287309823, 28.690001
8022,1,1911, 29.040001
8023,0,134217727, -1.000000
8023,1,31, -1.000000
8024,0,134217727, -1.000000
8024,1,31, -1.000000
8025,0,393740287, -1.000000
8025,1,4375, -1.000000
8026,0,522133503, 36.279999
8026,1,460551, 29.040001
8027,0,936247295, -1.000000
8027,1,4940, -1.000000
8028,0,268402687, -1.000000
8028,1,65551, -1.000000
8029,0,522133503, 28.690001
8029,1,460551, 37.939999
8030,0,1718616063, -1.000000
8030,1,1638, -1.000000
8031,0,268402687, -1.000000
8031,1,65551, -1.000000
8032,0,936214495, -1.000000
8032,1,17044300, -1.000000
8033,0,387389439, -1.000000
8033,1,1513239, -1.000000
8034,0,2004318071, 17.670000
8034,1,286331153, 24.280001
8035,0,2139062143, 31.150000
8035,1,16843009, 22.879999
8036,0,522133279, 21.020000
8036,1,117901063, 21.030001
8037,0,1869573999, -1.000000
8037,1,101058054, -1.000000
8038,0,134154239, -1.000000
8038,1,2031647, -1.000000
8039,0,536813567, 24.190001
8039,1,458759, 35.830002
8040,0,134154239, -1.000000
8040,1,2031647, -1.000000
8041,0,536813567, 31.780001
8041,1,458759, 26.000000
8042,0,402593791, -1.000000
8042,1,1507351, -1.000000
8043,0,536813567, 24.190001
8043,1,458759, 26.000000
8044,0,1718576751, -1.000000
8044,1,107349606, -1.000000
8045,0,125304831, -1.000000
8045,1,4383, -1.000000
8046,0,2097151, -1.000000
8046,1,2047, -1.000000
8047,0,2097151, -1.000000
8047,1,2047, -1.000000
8048,0,286785535, -1.000000
8048,1,6007, -1.000000
8049,0,134217727, -1.000000
8049,1,31, -1.000000
8050,0,869040095, -1.000000
8050,1,17052620, -1.000000
8051,0,287309823, 28.690001
8051,1,1911, 29.040001
8052,0,134217727, -1.000000
8052,1,31, -1.000000
8053,0,1717989375, -1.000000
8053,1,419430, -1.000000
8054,0,287309823, 36.279999
8054,1,1911, 29.040001
8055,0,936214495, -1.000000
8055,1,17044300, -1.000000
8056,0,402653183, -1.000000
8056,1,23, -1.000000
8057,0,1717986918, 35.639999
8057,1,1717986918, 35.900002
8058,0,2004318071, 27.879999
8058,1,286331153, 18.620001
8059,0,1768515945, -1.000000
8059,1,1768515945, -1.000000
8060,0,505290270, -1.000000
8060,1,505290270, -1.000000
8061,0,1448498774, -1.000000
8061,1,1448498774, -1.000000
8062,0,522133279, 25.350000
8062,1,117901063, 21.030001
8063,0,522133279, 21.020000
8063,1,117901063, 26.590000
8064,0,1718183529, -1.000000
8064,1,1718183529, -1.000000
8065,0,287183134, -1.000000
8065,1,518921966, -1.000000
8066,0,401086440, -1.000000
8066,1,401086440, -1.000000
8067,0,385226486, -1.000000
8067,1,112592566, -1.000000
8068,0,133695480, -1.000000
8068,1,133695480, -1.000000
8069,0,385226486, -1.000000
8069,1,112592566, -1.000000
8070,0,133695480, -1.000000
8070,1,133695480, -1.000000
8071,0,117376767, -1.000000
8071,1,7274607, -1.000000
8072,0,116786934, -1.000000
8072,1,116786934, -1.000000
8073,0,117376767, -1.000000
8073,1,7274607, -1.000000
8074,0,134154239, -1.000000
8074,1,2031647, -1.000000
8075,0,252776209, -1.000000
8075,1,259460983, -1.000000
8076,0,33489407, 25.920000
8076,1,8323199, 25.270000
8077,0,33489407, 25.920000
8077,1,8323199, 25.270000
8078,0,364844479, -1.000000
8078,1,27984299, -1.000000
8079,0,369038847, -1.000000
8079,1,5701719, -1.000000
8080,0,387389416, -1.000000
8080,1,387389416, -1.000000
8081,0,919170195, -1.000000
8081,1,919170195, -1.000000
8082,0,375846502, -1.000000
8082,1,107394662, -1.000000
8083,0,1717987737, -1.000000
8083,1,1717987737, -1.000000
8084,0,117901304, -1.000000
8084,1,133757176, -1.000000
8085,0,375846502, -1.000000
8085,1,107394662, -1.000000
8086,0,869035155, -1.000000
8086,1,869035155, -1.000000
8087,0,117901304, -1.000000
8087,1,133757176, -1.000000
8088,0,286781160, -1.000000
8088,1,286781160, -1.000000
8089,0,2091240, -1.000000
8089,1,134211816, -1.000000
8090,0,2097120, -1.000000
8090,1,2097120, -1.000000
8091,0,125298920, -1.000000
8091,1,287303912, -1.000000
8092,0,107413503, -1.000000
8092,1,26223, -1.000000
8093,0,432543, -1.000000
8093,1,107388927, -1.000000
8094,0,458742, -1.000000
8094,1,458742, -1.000000
8095,0,458751, -1.000000
8095,1,28671, -1.000000
8096,0,524287, -1.000000
8096,1,8191, -1.000000
8097,0,17952767, -1.000000
8097,1,126703, -1.000000
8098,0,252776721, -1.000000
8098,1,259487607, -1.000000
8099,0,17956863, -1.000000
8099,1,30591, -1.000000
8100,0,1572863, -1.000000
8100,1,6143, -1.000000
8101,0,301960846, -1.000000
8101,1,7835278, -1.000000
8102,0,16717591, -1.000000
8102,1,16717591, -1.000000
8103,0,1572863, -1.000000
8103,1,6143, -1.000000
8104,0,524287, -1.000000
8104,1,8191, -1.000000
8105,0,17822207, -1.000000
8105,1,520439, -1.000000
8106,0,17825791, -1.000000
8106,1,3967, -1.000000
8107,0,2097151, -1.000000
8107,1,2047, -1.000000
8108,0,117960959, -1.000000
8108,1,1044977, -1.000000
8109,0,16713479, -1.000000
8109,1,16719647, -1.000000
8110,0,524287, -1.000000
8110,1,8191, -1.000000
8111,0,524287, -1.000000
8111,1,8191, -1.000000
8112,0,17822207, -1.000000
8112,1,520439, -1.000000
8113,0,17825791, -1.000000
8113,1,3967, -1.000000
8114,0,2097151, -1.000000
8114,1,2047, -1.000000
8115,0,7864079, -1.000000
8115,1,1048337, -1.000000
8116,0,16713479, -1.000000
8116,1,16719647, -1.000000
8117,0,524287, -1.000000
8117,1,8191, -1.000000
8118,0,101058294, -1.000000
8118,1,116848374, -1.000000
8119,0,2004318071, 27.879999
8119,1,286331153, 18.620001
8120,0,522133279, 25.350000
8120,1,117901063, 21.030001
8121,0,522133279, 21.020000
8121,1,117901063, 26.590000
8122,0,134154239, -1.000000
8122,1,2031647, -1.000000
8123,0,134154239, -1.000000
8123,1,2031647, -1.000000
8124,0,402593791, -1.000000
8124,1,1507351, -1.000000
8125,0,287248671, 23.030001
8125,1,125241207, 22.709999
8126,0,125304831, -1.000000
8126,1,4383, -1.000000
8127,0,2097151, -1.000000
8127,1,2047, -1.000000
8128,0,2097151, -1.000000
8128,1,2047, -1.000000
8129,0,286785535, -1.000000
8129,1,6007, -1.000000
8130,0,3366783, -1.000000
8130,1,17118207, -1.000000
8131,0,286334975, -1.000000
8131,1,489335, -1.000000
8132,0,87515007, -1.000000
8132,1,17109855, -1.000000
8133,0,2004318071, 17.670000
8133,1,286331153, 24.280001
8134,0,387389207, 33.799999
8134,1,387389207, 31.980000
8135,0,522133279, 21.020000
8135,1,117901063, 26.590000
8136,0,522133279, 25.350000
8136,1,117901063, 21.030001
8137,0,393680759, -1.000000
8137,1,286724375, -1.000000
8138,0,134154239, -1.000000
8138,1,2031647, -1.000000
8139,0,134154239, -1.000000
8139,1,2031647, -1.000000
8140,0,287248671, 23.030001
8140,1,125241207, 22.709999
8141,0,20386687, -1.000000
8141,1,20386687, -1.000000
8142,0,286750583, -1.000000
8142,1,286332791, -1.000000
8143,0,20395007, -1.000000
8143,1,3347327, -1.000000
8144,0,125304831, -1.000000
8144,1,4383, -1.000000
8145,0,1572863, -1.000000
8145,1,6143, -1.000000
8146,0,2097151, -1.000000
8146,1,2047, -1.000000
8147,0,2097151, -1.000000
8147,1,2047, -1.000000
8148,0,286334975, -1.000000
8148,1,489335, -1.000000
8149,0,2004318071, 27.879999
8149,1,286331153, 18.620001
8150,0,2004318071, 17.670000
8150,1,286331153, 24.280001
8151,0,1717986918, 35.900002
8151,1,1717986918, 35.639999
8152,0,2004318071, 17.670000
8152,1,286331153, 18.620001
8153,0,522133279, 25.350000
8153,1,117901063, 21.030001
8154,0,522133279, 21.020000
8154,1,117901063, 26.590000
8155,0,2004318071, 17.670000
8155,1,286331153, 24.280001
8156,0,1465341783, 21.020000
8156,1,353703189, 26.590000
8157,0,2139062143, 21.379999
8157,1,16843009, 26.600000
8158,0,1869573999, -1.000000
8158,1,101058054, -1.000000
8159,0,536813567, 24.190001
8159,1,458759, 26.000000
8160,0,259985279, -1.000000
8160,1,17760527, -1.000000
8161,0,536813567, 24.190001
8161,1,458759, 35.830002
8162,0,259985279, -1.000000
8162,1,17760527, -1.000000
8163,0,402593791, -1.000000
8163,1,1507351, -1.000000
8164,0,2004842367, 24.190001
8164,1,17891601, 35.830002
8165,0,1879011327, -1.000000
8165,1,393222, -1.000000
8166,0,287309823, 28.690001
8166,1,1911, 29.040001
8167,0,134217727, -1.000000
8167,1,31, -1.000000
8168,0,134217727, -1.000000
8168,1,31, -1.000000
8169,0,393740287, -1.000000
8169,1,4375, -1.000000
8170,0,522133503, 36.279999
8170,1,460551, 29.040001
8171,0,936247295, -1.000000
8171,1,4940, -1.000000
8172,0,268402687, -1.000000
8172,1,65551, -1.000000
8173,0,522133503, 28.690001
8173,1,460551, 37.939999
8174,0,1718616063, -1.000000
8174,1,1638, -1.000000
8175,0,268402687, -1.000000
8175,1,65551, -1.000000
8176,0,936214495, -1.000000
8176,1,17044300, -1.000000
8177,0,387389439, -1.000000
8177,1,1513239, -1.000000
8178,0,2004318071, 27.879999
8178,1,286331153, 18.620001
8179,0,2139062143, 31.150000
8179,1,16843009, 22.879999
8180,0,522133279, 25.350000
8180,1,117901063, 21.030001
8181,0,1869573999, -1.000000
8181,1,101058054, -1.000000
8182,0,134154239, -1.000000
8182,1,2031647, -1.000000
8183,0,536813567, 24.190001
8183,1,458759, 35.830002
8184,0,134154239, -1.000000
8184,1,2031647, -1.000000
8185,0,536813567, 31.780001
8185,1,458759, 26.000000
8186,0,402593791, -1.000000
8186,1,1507351, -1.000000
8187,0,536813567, 24.190001
8187,1,458759, 26.000000
8188,0,1718576751, -1.000000
8188,1,107349606, -1.000000
8189,0,125304831, -1.000000
8189,1,4383, -1.000000
8190,0,2097151, -1.000000
8190,1,2047, -1.000000
8191,0,2097151, -1.000000
8191,1,2047, -1.000000
8192,0,286785535, -1.000000
8192,1,6007, -1.000000
8193,0,134217727, -1.000000
8193,1,31, -1.000000
8194,0,869040095, -1.000000
8194,1,17052620, -1.000000
8195,0,287309823, 28.690001
8195,1,1911, 29.040001
8196,0,134217727, -1.000000
8196,1,31, -1.000000
8197,0,1717989375, -1.000000
8197,1,419430, -1.000000
8198,0,287309823, 36.279999
8198,1,1911, 29.040001
8199,0,936214495, -1.000000
8199,1,17044300, -1.000000
8200,0,402653183, -1.000000
8200,1,23, -1.000000
8201,0,1717986918, 35.639999
8201,1,1717986918, 35.900002
8202,0,2004318071, 17.670000
8202,1,286331153, 18.620001
8203,0,1768515945, -1.000000
8203,1,1768515945, -1.000000
8204,0,505290270, -1.000000
8204,1,505290270, -1.000000
8205,0,1448498774, -1.000000
8205,1,1448498774, -1.000000
8206,0,522133279, 21.020000
8206,1,117901063, 26.590000
8207,0,522133279, 25.350000
8207,1,117901063, 21.030001
8208,0,1718183529, -1.000000
8208,1,1718183529, -1.000000
8209,0,287183134, -1.000000
8209,1,518921966, -1.000000
8210,0,401086440, -1.000000
8210,1,401086440, -1.000000
8211,0,385226486, -1.000000
8211,1,112592566, -1.000000
8212,0,133695480, -1.000000
8212,1,133695480, -1.000000
8213,0,385226486, -1.000000
8213,1,112592566, -1.000000
8214,0,133695480, -1.000000
8214,1,133695480, -1.000000
8215,0,117376767, -1.000000
8215,1,7274607, -1.000000
8216,0,116786934, -1.000000
8216,1,116786934, -1.000000
8217,0,117376767, -1.000000
8217,1,7274607, -1.000000
8218,0,134154239, -1.000000
8218,1,2031647, -1.000000
8219,0,252776209, -1.000000
8219,1,259460983, -1.000000
8220,0,33489407, 28.330000
8220,1,8323199, 25.270000
8221,0,33489407, 25.920000
8221,1,8323199, 25.270000
8222,0,364844479, -1.000000
8222,1,27984299, -1.000000
8223,0,369038847, -1.000000
8223,1,5701719, -1.000000
8224,0,387389416, -1.000000
8224,1,387389416, -1.000000
8225,0,919170195, -1.000000
8225,1,919170195, -1.000000
8226,0,375846502, -1.000000
8226,1,107394662, -1.000000
8227,0,1717987737, -1.000000
8227,1,1717987737, -1.000000
8228,0,117901304, -1.000000
8228,1,133757176, -1.000000
8229,0,375846502, -1.000000
8229,1,107394662, -1.000000
8230,0,869035155, -1.000000
8230,1,869035155, -1.000000
8231,0,117901304, -1.000000
8231,1,133757176, -1.000000
8232,0,286781160, -1.000000
8232,1,286781160, -1.000000
8233,0,2091240, -1.000000
8233,1,134211816, -1.000000
8234,0,2097120, -1.000000
8234,1,2097120, -1.000000
8235,0,125298920, -1.000000
8235,1,287303912, -1.000000
8236,0,107413503, -1.000000
8236,1,26223, -1.000000
8237,0,432543, -1.000000
8237,1,107388927, -1.000000
8238,0,458742, -1.000000
8238,1,458742, -1.000000
8239,0,458751, -1.000000
8239,1,28671, -1.000000
8240,0,524287, -1.000000
8240,1,8191, -1.000000
8241,0,17952767, -1.000000
8241,1,126703, -1.000000
8242,0,252776721, -1.000000
8242,1,259487607, -1.000000
8243,0,17956863, -1.000000
8243,1,30591, -1.000000
8244,0,1572863, -1.000000
8244,1,6143, -1.000000
8245,0,301960846, -1.000000
8245,1,7835278, -1.000000
8246,0,16717591, -1.000000
8246,1,16717591, -1.000000
8247,0,1572863, -1.000000
8247,1,6143, -1.000000
8248,0,524287, -1.000000
8248,1,8191, -1.000000
8249,0,17822207, -1.000000
8249,1,520439, -1.000000
8250,0,17825791, -1.000000
8250,1,3967, -1.000000
8251,0,2097151, -1.000000
8251,1,2047, -1.000000
8252,0,117960959, -1.000000
8252,1,1044977, -1.000000
8253,0,16713479, -1.000000
8253,1,16719647, -1.000000
8254,0,524287, -1.000000
8254,1,8191, -1.000000
8255,0,524287, -1.000000
8255,1,8191, -1.000000
8256,0,17822207, -1.000000
8256,1,520439, -1.000000
8257,0,17825791, -1.000000
8257,1,3967, -1.000000
8258,0,2097151, -1.000000
8258,1,2047, -1.000000
8259,0,7864079, -1.000000
8259,1,1048337, -1.000000
8260,0,16713479, -1.000000
8260,1,16719647, -1.000000
8261,0,524287, -1.000000
8261,1,8191, -1.000000
8262,0,101058294, -1.000000
8262,1,116848374, -1.000000
8263,0,2004318071, 27.879999
8263,1,286331153, 18.620001
8264,0,522133279, 25.350000
8264,1,117901063, 21.030001
8265,0,522133279, 21.020000
8265,1,117901063, 26.590000
8266,0,134154239, -1.000000
8266,1,2031647, -1.000000
8267,0,134154239, -1.000000
8267,1,2031647, -1.000000
8268,0,402593791, -1.000000
8268,1,1507351, -1.000000
8269,0,287248671, 23.030001
8269,1,125241207, 22.709999
8270,0,125304831, -1.000000
8270,1,4383, -1.000000
8271,0,2097151, -1.000000
8271,1,2047, -1.000000
8272,0,2097151, -1.000000
8272,1,2047, -1.000000
8273,0,286785535, -1.000000
8273,1,6007, -1.000000
8274,0,3366783, -1.000000
8274,1,17118207, -1.000000
8275,0,286334975, -1.000000
8275,1,489335, -1.000000
8276,0,87515007, -1.000000
8276,1,17109855, -1.000000
8277,0,2004318071, 17.670000
8277,1,286331153, 24.280001
8278,0,387389207, 33.799999
8278,1,387389207, 31.980000
8279,0,522133279, 21.020000
8279,1,117901063, 26.590000
8280,0,522133279, 25.350000
8280,1,117901063, 21.030001
8281,0,393680759, -1.000000
8281,1,286724375, -1.000000
8282,0,134154239, -1.000000
8282,1,2031647, -1.000000
8283,0,134154239, -1.000000
8283,1,2031647, -1.000000
8284,0,287248671, 23.030001
8284,1,125241207, 22.709999
8285,0,20386687, -1.000000
8285,1,20386687, -1.000000
8286,0,286750583, -1.000000
8286,1,286332791, -1.000000
8287,0,20395007, -1.000000
8287,1,3347327, -1.000000
8288,0,125304831, -1.000000
8288,1,4383, -1.000000
8289,0,1572863, -1.000000
8289,1,6143, -1.000000
8290,0,2097151, -1.000000
8290,1,2047, -1.000000
8291,0,2097151, -1.000000
8291,1,2047, -1.000000
8292,0,286334975, -1.000000
8292,1,489335, -1.000000
8293,0,2004318071, 27.879999
8293,1,286331153, 18.620001
8294,0,2004318071, 17.670000
8294,1,286331153, 24.280001
8295,0,1717986918, 35.900002
8295,1,1717986918, 35.639999
8296,0,2004318071, 17.670000
8296,1,286331153, 18.620001
8297,0,522133279, 25.350000
8297,1,117901063, 21.030001
8298,0,522133279, 21.020000
8298,1,117901063, 26.590000
8299,0,2004318071, 27.879999
8299,1,286331153, 18.620001
8300,0,1465341783, 21.020000
8300,1,353703189, 26.590000
8301,0,2139062143, 21.379999
8301,1,16843009, 22.879999
8302,0,1869573999, -1.000000
8302,1,101058054, -1.000000
8303,0,536813567, 31.780001
8303,1,458759, 26.000000
8304,0,259985279, -1.000000
8304,1,17760527, -1.000000
8305,0,536813567, 24.190001
8305,1,458759, 35.830002
8306,0,259985279, -1.000000
8306,1,17760527, -1.000000
8307,0,402593791, -1.000000
8307,1,1507351, -1.000000
8308,0,2004842367, 24.190001
8308,1,17891601, 35.830002
8309,0,1879011327, -1.000000
8309,1,393222, -1.000000
8310,0,287309823, 28.690001
8310,1,1911, 29.040001
8311,0,134217727, -1.000000
8311,1,31, -1.000000
8312,0,134217727, -1.000000
8312,1,31, -1.000000
8313,0,393740287, -1.000000
8313,1,4375, -1.000000
8314,0,522133503, 36.279999
8314,1,460551, 29.040001
8315,0,936247295, -1.000000
8315,1,4940, -1.000000
8316,0,268402687, -1.000000
8316,1,65551, -1.000000
8317,0,522133503, 28.690001
8317,1,460551, 37.939999
8318,0,1718616063, -1.000000
8318,1,1638, -1.000000
8319,0,268402687, -1.000000
8319,1,65551, -1.000000
8320,0,936214495, -1.000000
8320,1,17044300, -1.000000
8321,0,387389439, -1.000000
8321,1,1513239, -1.000000
8322,0,2004318071, 17.670000
8322,1,286331153, 24.280001
8323,0,2139062143, 31.150000
8323,1,16843009, 22.879999
8324,0,522133279, 21.020000
8324,1,117901063, 21.030001
8325,0,1869573999, -1.000000
8325,1,101058054, -1.000000
8326,0,134154239, -1.000000
8326,1,2031647, -1.000000
8327,0,536813567, 24.190001
8327,1,458759, 35.830002
8328,0,134154239, -1.000000
8328,1,2031647, -1.000000
8329,0,536813567, 31.780001
8329,1,458759, 26.000000
8330,0,402593791, -1.000000
8330,1,1507351, -1.000000
8331,0,536813567, 24.190001
8331,1,458759, 26.000000
8332,0,1718576751, -1.000000
8332,1,107349606, -1.000000
8333,0,125304831, -1.000000
8333,1,4383, -1.000000
8334,0,2097151, -1.000000
8334,1,2047, -1.000000
8335,0,2097151, -1.000000
8335,1,2047, -1.000000
8336,0,286785535, -1.000000
8336,1,6007, -1.000000
8337,0,134217727, -1.000000
8337,1,31, -1.000000
8338,0,869040095, -1.000000
8338,1,17052620, -1.000000
8339,0,287309823, 28.690001
8339,1,1911, 29.040001
8340,0,134217727, -1.000000
8340,1,31, -1.000000
8341,0,1717989375, -1.000000
8341,1,419430, -1.000000
8342,0,287309823, 36.279999
8342,1,1911, 29.040001
8343,0,936214495, -1.000000
8343,1,17044300, -1.000000
8344,0,402653183, -1.000000
8344,1,23, -1.000000
8345,0,1717986918, 35.639999
8345,1,1717986918, 35.900002
8346,0,2004318071, 27.879999
8346,1,286331153, 18.620001
8347,0,1768515945, -1.000000
8347,1,1768515945, -1.000000
8348,0,505290270, -1.000000
8348,1,505290270, -1.000000
8349,0,1448498774, -1.000000
