Index,Gates,Gates (%),Area,Area (%),Delay,Delay (%)
4391,    749, 14.3,      937.79, 85.7,  3681.52, 20.7
4392,    797, 14.9,      957.85, 85.1,  3668.97, 20.3
4393,    864, 16.6,     1006.60, 83.4,  3425.45, 20.5
4394,   1050, 20.5,     1154.50, 79.5,  3124.67, 26.0
4395,    842, 16.0,     1004.04, 84.0,  3554.46, 22.3
4396,   1052, 20.8,     1146.10, 79.2,  3068.99, 14.6
4397,    983, 18.6,     1112.05, 81.4,  3181.51, 23.1
4398,    791, 12.9,      967.65, 87.1,  3650.25, 21.0
4399,    967, 19.2,     1087.55, 80.8,  3272.67, 23.8
4400,    847, 15.6,      999.37, 84.4,  3609.78, 22.0
4401,    803, 14.9,      978.61, 85.1,  3579.68, 19.7
4402,    775, 13.3,      945.02, 86.7,  3583.20, 20.0
4403,    840, 17.0,      999.37, 83.0,  3520.86, 20.5
4404,    968, 21.0,     1092.45, 79.0,  3325.85, 24.2
4405,    841, 14.9,     1007.77, 85.1,  3462.07, 22.2
4406,    808, 14.9,      969.05, 85.1,  3502.80, 19.2
4407,    838, 16.5,      997.74, 83.5,  3542.64, 19.3
4408,    917, 17.6,     1065.62, 82.4,  3237.27, 23.8
4409,    850, 13.4,      993.07, 86.6,  3491.37, 18.9
4410,    835, 13.8,      990.74, 86.2,  3584.39, 20.4
4411,    824, 16.4,      977.44, 83.6,  3628.89, 19.9
4412,    945, 17.4,     1081.72, 82.6,  3315.08, 25.3
4413,    886, 16.9,     1045.79, 83.1,  3377.36, 23.1
4414,    782, 15.5,      955.98, 84.5,  3597.52, 20.7
4415,    881, 18.8,     1020.37, 81.2,  3506.39, 21.6
4416,    767, 14.9,      933.12, 85.1,  3637.46, 20.1
4417,    864, 16.9,     1018.73, 83.1,  3478.53, 22.2
4418,    889, 16.4,     1046.49, 83.6,  3356.09, 23.2
4419,   1145, 23.5,     1222.39, 76.5,  2912.98, 26.4
4420,    802, 15.3,      963.21, 84.7,  3644.45, 19.5
4421,    884, 18.3,     1029.00, 81.7,  3517.45, 21.9
4422,   1095, 21.6,     1194.63, 78.4,  3015.83, 14.0
4423,    769, 14.6,      959.95, 85.4,  3592.08, 20.0
4424,    810, 15.3,      973.48, 84.7,  3662.81, 20.6
4425,    821, 16.9,      982.11, 83.1,  3573.62, 19.4
4426,    766, 12.4,      947.58, 87.6,  3746.13, 20.9
4427,    788, 11.8,      961.35, 88.2,  3671.63, 21.2
4428,    775, 12.0,      940.12, 88.0,  3722.93, 21.0
4429,    774, 12.7,      944.78, 87.3,  3598.68, 19.6
4430,    806, 16.3,      971.61, 83.7,  3671.23, 21.3
4431,    830, 18.7,      966.71, 81.3,  3521.75, 21.1
4432,    854, 17.0,     1004.50, 83.0,  3542.38, 21.9
4433,    816, 16.1,      969.51, 83.9,  3536.46, 18.4
4434,    814, 13.6,      972.54, 86.4,  3566.99, 20.4
4435,    869, 15.3,     1018.73, 84.7,  3397.91, 21.3
4436,    810, 14.4,      969.28, 85.6,  3565.61, 21.4
4437,    822, 14.6,      977.91, 85.4,  3566.08, 20.8
4438,    826, 16.6,      975.58, 83.4,  3591.12, 20.5
4439,    875, 16.3,     1021.53, 83.7,  3402.15, 18.7
4440,    828, 16.9,      979.78, 83.1,  3639.30, 20.3
4441,    802, 14.2,      959.71, 85.8,  3572.82, 19.5
4442,    766, 13.1,      944.55, 86.9,  3648.35, 21.5
4443,    883, 17.7,     1000.77, 82.3,  3504.85, 18.7
4444,   1029, 25.4,     1088.25, 74.6,  3496.26, 19.0
4445,   1076, 20.4,     1178.53, 79.6,  3007.12, 15.0
4446,    850, 17.6,     1007.54, 82.4,  3604.94, 21.9
4447,    852, 17.8,      994.47, 82.2,  3554.75, 21.6
4448,    814, 14.7,      979.54, 85.3,  3437.49, 18.8
4449,    866, 16.5,     1012.44, 83.5,  3572.81, 21.6
4450,    835, 18.1,      988.41, 81.9,  3568.24, 20.0
4451,    816, 17.5,      980.48, 82.5,  3524.09, 18.6
4452,    798, 15.7,      968.81, 84.3,  3530.64, 19.3
4453,    946, 18.8,     1071.69, 81.2,  3281.66, 22.4
4454,    808, 14.1,      971.84, 85.9,  3577.90, 19.6
4455,   1000, 19.8,     1133.04, 80.2,  3149.51, 15.0
4456,    829, 15.8,      988.41, 84.2,  3417.36, 19.1
4457,    968, 19.3,     1070.29, 80.7,  3362.58, 22.2
4458,    821, 14.5,      967.65, 85.5,  3587.85, 20.1
4459,    792, 13.6,      954.58, 86.4,  3613.00, 20.2
4460,   1037, 19.9,     1151.47, 80.1,  2988.18, 26.4
4461,    833, 16.4,      991.44, 83.6,  3485.27, 20.3
4462,   1116, 22.5,     1219.12, 77.5,  2953.82, 13.5
4463,    880, 17.2,     1030.86, 82.8,  3447.82, 20.5
4464,    784, 14.2,      954.58, 85.8,  3679.10, 20.8
4465,    767, 13.6,      939.19, 86.4,  3643.14, 20.6
4466,    781, 13.4,      945.48, 86.6,  3672.87, 21.3
4467,    809, 15.2,      970.68, 84.8,  3611.17, 19.5
4468,    909, 21.3,     1049.53, 78.7,  3427.11, 22.7
4469,    770, 12.7,      951.32, 87.3,  3656.90, 20.1
4470,    934, 18.6,     1058.39, 81.4,  3374.37, 22.6
4471,    851, 16.6,     1006.14, 83.4,  3500.37, 21.3
4472,    787, 14.6,      949.22, 85.4,  3646.94, 19.7
4473,   1064, 21.7,     1174.56, 78.3,  3134.27, 14.8
4474,    808, 13.2,      953.65, 86.8,  3618.83, 21.8
4475,    897, 17.9,     1043.69, 82.1,  3465.05, 17.5
4476,    803, 13.4,      971.61, 86.6,  3552.80, 19.1
4477,    769, 12.9,      954.82, 87.1,  3497.76, 19.6
4478,    985, 20.4,     1104.35, 79.6,  3184.90, 23.0
4479,    945, 21.1,     1085.22, 78.9,  3309.99, 23.3
4480,    799, 14.0,      963.91, 86.0,  3602.82, 20.9
4481,    962, 20.8,     1088.48, 79.2,  3277.85, 22.8
4482,    816, 12.7,      983.98, 87.3,  3475.30, 19.4
4483,    800, 15.0,      957.15, 85.0,  3620.55, 19.5
4484,    866, 17.1,     1003.34, 82.9,  3457.51, 21.0
4485,    822, 15.5,      974.18, 84.5,  3643.53, 20.0
4486,   1032, 19.7,     1148.90, 80.3,  2994.51, 26.2
4487,    869, 16.2,     1011.04, 83.8,  3525.09, 21.6
4488,    764, 15.2,      945.48, 84.8,  3696.98, 21.2
4489,    921, 21.2,     1041.13, 78.8,  3406.31, 19.9
4490,    782, 16.9,      952.48, 83.1,  3656.72, 20.2
4491,    843, 17.0,      988.64, 83.0,  3616.81, 18.7
4492,    877, 17.0,     1026.20, 83.0,  3470.91, 22.0
4493,    827, 15.2,      994.94, 84.8,  3521.85, 22.1
4494,   1085, 21.3,     1175.50, 78.7,  3008.24, 26.3
4495,    856, 18.0,      994.47, 82.0,  3621.01, 21.5
4496,    811, 15.3,      989.57, 84.7,  3570.72, 20.0
4497,    919, 19.2,     1042.53, 80.8,  3387.71, 22.2
4498,    875, 16.8,     1018.73, 83.2,  3404.03, 21.3
4499,   1121, 22.2,     1201.86, 77.8,  3006.68, 13.9
4500,    828, 14.4,      981.41, 85.6,  3637.21, 19.8
4501,    906, 17.2,     1039.73, 82.8,  3385.86, 21.3
4502,    800, 15.2,      976.74, 84.8,  3640.73, 20.8
4503,    877, 16.6,     1016.40, 83.4,  3478.49, 22.2
4504,    863, 16.2,     1006.84, 83.8,  3356.79, 20.0
4505,    854, 15.7,     1014.30, 84.3,  3483.07, 22.1
4506,    760, 14.5,      972.54, 85.5,  3609.62, 20.7
4507,    774, 14.1,      952.48, 85.9,  3752.77, 20.0
4508,    817, 15.4,      969.74, 84.6,  3553.83, 19.8
4509,    834, 16.7,      990.74, 83.3,  3549.92, 18.6
4510,    796, 15.8,      962.05, 84.2,  3646.96, 19.6
4511,    982, 19.5,     1103.18, 80.5,  3221.47, 24.2
4512,    821, 17.5,      986.77, 82.5,  3558.06, 19.6
4513,    838, 15.9,      996.11, 84.1,  3522.60, 20.2
4514,   1012, 23.2,     1079.62, 76.8,  3371.37, 21.1
4515,    797, 13.2,      976.28, 86.8,  3677.56, 22.5
4516,    866, 17.1,      999.60, 82.9,  3553.54, 21.1
4517,    761, 13.3,      939.42, 86.7,  3657.13, 20.5
4518,    832, 14.3,      994.71, 85.7,  3489.98, 19.4
4519,    875, 18.3,     1007.77, 81.7,  3521.46, 19.1
4520,    775, 12.6,      953.88, 87.4,  3662.58, 20.9
4521,    810, 15.9,      967.88, 84.1,  3612.32, 18.9
4522,    889, 17.4,     1016.17, 82.6,  3410.97, 18.7
4523,    827, 15.8,      983.98, 84.2,  3639.48, 19.3
4524,    825, 17.2,      976.51, 82.8,  3606.84, 19.4
4525,    896, 18.0,     1033.90, 82.0,  3402.99, 21.4
4526,    867, 17.0,     1019.67, 83.0,  3351.31, 21.8
4527,    840, 15.5,     1001.47, 84.5,  3584.12, 21.2
4528,    826, 16.3,      975.34, 83.7,  3613.20, 19.1
4529,    980, 19.0,     1105.28, 81.0,  3325.58, 16.0
4530,    801, 13.6,      976.98, 86.4,  3547.53, 23.1
4531,    936, 20.6,     1042.53, 79.4,  3547.23, 20.1
4532,   1083, 20.7,     1185.53, 79.3,  2974.34, 14.0
4533,    822, 13.7,      978.14, 86.3,  3567.89, 20.2
4534,    929, 18.6,     1073.55, 81.4,  3332.30, 23.7
4535,    814, 15.5,      971.84, 84.5,  3613.51, 19.3
4536,    970, 18.7,     1092.22, 81.3,  3217.11, 24.4
4537,    814, 14.5,      980.24, 85.5,  3620.19, 20.1
4538,    814, 16.1,      992.14, 83.9,  3451.43, 20.0
4539,    907, 16.5,     1051.16, 83.5,  3298.42, 22.5
4540,    870, 16.1,     1023.87, 83.9,  3381.12, 23.0
4541,   1035, 18.8,     1150.54, 81.2,  3108.46, 15.7
4542,    942, 17.3,     1079.15, 82.7,  3322.61, 24.3
4543,    873, 18.2,     1040.43, 81.8,  3377.54, 20.0
4544,    819, 15.6,      984.44, 84.4,  3550.59, 19.0
4545,    828, 17.6,      980.24, 82.4,  3623.06, 18.7
4546,    835, 17.6,      987.47, 82.4,  3491.44, 18.3
4547,    804, 14.9,      963.21, 85.1,  3539.45, 19.5
4548,    862, 14.5,      999.84, 85.5,  3421.52, 21.1
4549,    860, 17.9,     1012.20, 82.1,  3598.20, 22.3
4550,    979, 20.2,     1087.08, 79.8,  3323.99, 16.0
4551,    792, 15.0,      967.18, 85.0,  3624.28, 20.1
4552,    774, 15.2,      955.28, 84.8,  3643.31, 19.6
4553,    809, 14.6,      973.48, 85.4,  3578.81, 19.9
4554,    801, 15.2,      971.38, 84.8,  3650.36, 19.1
4555,    851, 16.2,      995.64, 83.8,  3520.61, 18.9
4556,    861, 14.8,     1010.80, 85.2,  3433.82, 23.6
4557,    798, 13.7,      966.25, 86.3,  3572.09, 22.3
4558,    753, 12.5,      918.19, 87.5,  3675.92, 20.5
4559,    808, 16.1,      977.21, 83.9,  3575.82, 20.0
4560,   1133, 22.5,     1199.06, 77.5,  2867.33, 26.4
4561,    912, 19.1,     1059.09, 80.9,  3365.78, 23.7
4562,    780, 13.5,      950.85, 86.5,  3616.24, 20.1
4563,    824, 15.7,      980.94, 84.3,  3606.26, 19.7
4564,    787, 13.9,      962.75, 86.1,  3632.82, 20.3
4565,    919, 20.1,     1036.46, 79.9,  3529.46, 16.9
4566,    824, 16.0,      963.68, 84.0,  3524.45, 19.3
4567,    847, 15.1,      987.01, 84.9,  3481.77, 18.3
4568,   1109, 23.3,     1205.82, 76.7,  2959.59, 26.8
4569,    787, 15.1,      956.21, 84.9,  3649.05, 19.7
4570,    774, 14.1,      943.85, 85.9,  3580.13, 20.3
4571,    788, 16.4,      965.08, 83.6,  3574.92, 19.3
4572,   1093, 20.8,     1176.90, 79.2,  2985.89, 26.8
4573,    945, 18.8,     1085.45, 81.2,  3467.19, 16.6
4574,    814, 14.0,      972.54, 86.0,  3506.29, 19.2
4575,    775, 14.3,      954.82, 85.7,  3606.99, 20.4
4576,    809, 17.2,      984.21, 82.8,  3648.88, 20.4
4577,    796, 15.6,      976.74, 84.4,  3554.98, 20.7
4578,    936, 19.2,     1075.42, 80.8,  3243.75, 22.8
4579,    782, 13.9,      953.88, 86.1,  3652.97, 20.2
4580,    785, 14.4,      959.95, 85.6,  3666.75, 19.9
4581,    765, 14.9,      952.48, 85.1,  3537.64, 22.6
4582,    849, 17.4,      994.71, 82.6,  3404.97, 18.4
4583,    906, 16.2,     1046.96, 83.8,  3497.29, 17.9
4584,    794, 13.7,      962.51, 86.3,  3596.11, 19.9
4585,    802, 13.2,      971.84, 86.8,  3570.98, 20.7
4586,    846, 17.5,      990.27, 82.5,  3492.85, 18.7
4587,    841, 16.2,      995.17, 83.8,  3494.54, 20.7
4588,    813, 14.6,      979.08, 85.4,  3590.01, 19.4
4589,    835, 17.7,      979.78, 82.3,  3589.99, 19.8
4590,    934, 19.2,     1073.32, 80.8,  3348.99, 16.6
4591,   1061, 19.8,     1168.50, 80.2,  3073.53, 14.4
4592,    775, 14.8,      951.55, 85.2,  3676.42, 20.4
4593,    806, 14.9,      966.71, 85.1,  3562.63, 19.5
4594,    811, 16.5,      975.11, 83.5,  3569.38, 18.7
4595,    997, 20.6,     1107.15, 79.4,  3368.10, 15.4
4596,    800, 16.8,      970.44, 83.2,  3679.62, 19.5
4597,    838, 17.5,      992.37, 82.5,  3575.10, 18.1
4598,    910, 16.2,     1069.59, 83.8,  3185.95, 24.3
4599,   1168, 23.5,     1223.79, 76.5,  2934.49, 13.0
4600,    952, 18.3,     1087.55, 81.7,  3266.09, 23.4
4601,   1116, 22.3,     1203.49, 77.7,  2913.18, 13.5
4602,    819, 15.4,      983.28, 84.6,  3476.52, 19.9
4603,    829, 16.2,      984.44, 83.8,  3679.66, 19.4
4604,    848, 15.9,      990.04, 84.1,  3443.25, 17.9
4605,    872, 18.7,     1008.47, 81.3,  3489.56, 18.5
4606,    879, 17.9,     1042.76, 82.1,  3360.22, 24.3
4607,   1100, 21.8,     1203.49, 78.2,  3010.90, 26.7
4608,    877, 16.8,     1025.03, 83.2,  3477.30, 22.5
4609,    868, 16.1,     1031.80, 83.9,  3433.19, 22.6
4610,   1013, 19.9,     1116.71, 80.1,  3103.11, 25.1
4611,    748, 13.6,      945.25, 86.4,  3683.52, 21.1
4612,    811, 17.6,      973.01, 82.4,  3715.88, 20.6
4613,    851, 15.6,     1010.34, 84.4,  3473.30, 18.0
4614,    833, 16.7,      993.77, 83.3,  3537.53, 19.2
4615,    769, 12.1,      948.05, 87.9,  3606.75, 20.2
4616,    832, 16.5,      985.14, 83.5,  3519.95, 19.8
4617,    868, 18.2,     1016.40, 81.8,  3426.39, 21.8
4618,    786, 13.6,      943.38, 86.4,  3649.77, 19.5
4619,   1044, 22.2,     1147.97, 77.8,  3165.32, 14.8
4620,    824, 16.4,     1000.30, 83.6,  3601.66, 19.4
4621,    782, 12.9,      952.25, 87.1,  3622.30, 20.7
4622,    790, 13.4,      958.31, 86.6,  3622.86, 19.4
4623,    759, 12.5,      939.65, 87.5,  3651.06, 20.6
4624,    834, 17.0,      981.64, 83.0,  3474.16, 19.8
4625,    750, 13.2,      942.45, 86.8,  3692.92, 21.7
4626,    843, 16.1,     1004.04, 83.9,  3589.86, 18.7
4627,   1104, 21.8,     1185.06, 78.2,  3042.81, 14.7
4628,    804, 15.3,      974.88, 84.7,  3564.21, 20.0
4629,    924, 18.1,     1045.33, 81.9,  3525.46, 23.2
4630,   1038, 19.7,     1147.97, 80.3,  3328.05, 15.3
4631,    812, 17.1,      979.78, 82.9,  3545.26, 19.1
4632,    808, 14.7,      966.48, 85.3,  3635.31, 20.3
4633,    865, 15.7,     1007.77, 84.3,  3423.33, 20.9
4634,    948, 19.2,     1067.49, 80.8,  3405.30, 16.9
4635,    809, 14.6,      973.48, 85.4,  3641.46, 20.5
4636,    796, 17.3,      976.28, 82.7,  3654.35, 20.9
4637,    807, 14.4,      980.94, 85.6,  3750.59, 20.6
4638,    885, 16.9,     1023.40, 83.1,  3467.75, 20.6
4639,    832, 15.5,      993.07, 84.5,  3507.91, 19.6
4640,    796, 14.8,      969.05, 85.2,  3558.90, 20.6
4641,    887, 18.3,      991.44, 81.7,  3527.73, 17.8
4642,    822, 15.7,      979.08, 84.3,  3648.83, 20.0
4643,    826, 15.4,      974.41, 84.6,  3642.25, 19.5
4644,    735, 13.9,      926.12, 86.1,  3672.50, 21.0
4645,    842, 16.5,      994.47, 83.5,  3528.66, 19.4
4646,    825, 15.4,      983.74, 84.6,  3523.31, 19.8
4647,    935, 17.2,     1071.22, 82.8,  3153.65, 23.2
4648,   1079, 20.6,     1175.03, 79.4,  3025.22, 27.9
4649,   1007, 17.2,     1138.17, 82.8,  3180.24, 15.6
4650,    802, 16.7,      974.88, 83.3,  3658.37, 19.8
4651,   1078, 24.2,     1162.90, 75.8,  3094.13, 23.7
4652,    786, 15.9,      950.62, 84.1,  3659.01, 20.4
4653,    937, 20.4,     1060.72, 79.6,  3264.92, 22.5
4654,   1060, 20.7,     1168.50, 79.3,  3070.64, 25.7
4655,    793, 11.5,      965.08, 88.5,  3590.46, 22.1
4656,    836, 17.3,      972.54, 82.7,  3620.20, 19.6
4657,   1011, 19.5,     1127.68, 80.5,  3162.00, 15.4
4658,    748, 15.2,      951.55, 84.8,  3670.74, 19.8
4659,    878, 19.5,      996.57, 80.5,  3448.55, 19.7
4660,   1076, 21.1,     1177.13, 78.9,  3147.75, 14.4
4661,    834, 17.6,      969.28, 82.4,  3564.29, 19.8
4662,   1105, 23.3,     1185.06, 76.7,  3129.29, 14.4
4663,    781, 15.2,      964.38, 84.8,  3629.10, 20.6
4664,    806, 14.9,      971.14, 85.1,  3498.05, 19.4
4665,    815, 19.5,      981.41, 80.5,  3569.17, 18.2
4666,    821, 17.3,      967.41, 82.7,  3642.79, 19.1
4667,    761, 13.1,      940.82, 86.9,  3690.99, 20.5
4668,    880, 18.4,     1011.04, 81.6,  3438.21, 17.6
4669,    861, 16.8,     1005.20, 83.2,  3489.77, 20.6
4670,    800, 16.5,      959.71, 83.5,  3677.13, 19.6
4671,    906, 20.2,     1004.74, 79.8,  3511.21, 19.0
4672,    812, 14.2,      976.51, 85.8,  3620.86, 19.7
4673,    859, 15.3,     1003.10, 84.7,  3388.55, 20.0
4674,    797, 14.4,      955.28, 85.6,  3653.22, 19.6
4675,    828, 14.7,      988.87, 85.3,  3489.42, 21.5
4676,   1046, 21.9,     1156.84, 78.1,  3232.07, 14.6
4677,    808, 14.4,      972.31, 85.6,  3595.53, 20.3
4678,    860, 16.2,      997.04, 83.8,  3447.29, 19.2
4679,    789, 14.3,      972.31, 85.7,  3548.57, 23.2
4680,    966, 17.7,     1112.51, 82.3,  3028.00, 25.1
4681,    960, 20.2,     1107.85, 79.8,  3266.00, 15.8
4682,    787, 14.7,      950.38, 85.3,  3616.13, 19.6
4683,    810, 15.2,      959.71, 84.8,  3624.54, 20.4
4684,    809, 15.9,      969.51, 84.1,  3592.83, 18.9
4685,    820, 15.7,      993.07, 84.3,  3638.55, 21.5
4686,    957, 18.5,     1086.85, 81.5,  3323.61, 22.0
4687,    831, 15.9,      991.67, 84.1,  3633.56, 21.2
4688,    833, 15.8,      995.64, 84.2,  3480.04, 20.0
4689,    843, 15.5,      978.84, 84.5,  3479.17, 19.8
4690,    911, 17.8,     1060.72, 82.2,  3385.70, 25.1
4691,    835, 15.0,      990.51, 85.0,  3573.74, 19.2
4692,    847, 15.1,     1011.04, 84.9,  3512.04, 22.1
4693,    826, 15.3,      969.05, 84.7,  3588.82, 18.5
4694,    843, 14.8,     1002.87, 85.2,  3556.46, 20.9
4695,    990, 19.2,     1085.45, 80.8,  3384.59, 22.4
4696,    830, 16.5,      994.94, 83.5,  3523.06, 19.8
4697,   1086, 22.0,     1179.00, 78.0,  2854.97, 26.9
4698,    812, 13.3,      970.91, 86.7,  3466.87, 20.2
4699,    812, 14.3,      968.81, 85.7,  3451.37, 19.2
4700,    774, 14.0,      943.38, 86.0,  3611.21, 19.4
4701,    818, 15.0,      976.98, 85.0,  3500.69, 19.8
4702,    830, 16.3,      988.17, 83.7,  3541.80, 21.1
4703,    815, 15.1,      968.81, 84.9,  3572.75, 19.6
4704,    798, 12.7,      974.41, 87.3,  3583.17, 23.1
4705,    886, 17.9,     1032.26, 82.1,  3485.49, 22.3
4706,    795, 15.2,      963.91, 84.8,  3581.72, 19.6
4707,    878, 18.2,     1029.46, 81.8,  3437.26, 21.3
4708,    828, 18.7,      987.94, 81.3,  3564.33, 19.4
4709,   1035, 20.7,     1143.31, 79.3,  3126.86, 14.9
4710,    983, 21.4,     1083.82, 78.6,  3105.87, 23.8
4711,    813, 16.5,      975.34, 83.5,  3485.82, 20.2
4712,    951, 19.8,     1065.16, 80.2,  3362.29, 16.1
4713,    871, 16.1,     1019.43, 83.9,  3483.78, 23.4
4714,    802, 15.6,      966.01, 84.4,  3578.62, 18.7
4715,    845, 16.1,      987.47, 83.9,  3418.99, 19.5
4716,    789, 12.9,      953.65, 87.1,  3709.27, 20.3
4717,    797, 15.3,      977.21, 84.7,  3626.07, 19.8
4718,    879, 17.6,     1009.64, 82.4,  3344.96, 20.0
4719,    902, 19.2,     1031.10, 80.8,  3506.69, 19.7
4720,    764, 13.1,      948.98, 86.9,  3567.80, 20.8
4721,   1103, 22.4,     1196.96, 77.6,  2791.78, 26.7
4722,    843, 15.8,     1004.27, 84.2,  3453.66, 18.6
4723,    785, 16.4,      963.91, 83.6,  3606.33, 20.4
4724,    784, 15.1,      956.45, 84.9,  3618.56, 20.5
4725,    808, 15.6,      977.68, 84.4,  3624.74, 18.9
4726,    837, 15.4,      977.91, 84.6,  3545.37, 20.9
4727,    999, 19.3,     1122.31, 80.7,  3269.75, 15.3
4728,   1117, 22.7,     1202.09, 77.3,  2883.97, 26.2
4729,    851, 17.0,     1001.00, 83.0,  3522.74, 21.9
4730,    780, 13.8,      961.11, 86.2,  3613.92, 20.6
4731,    904, 18.3,     1042.53, 81.7,  3390.83, 21.9
4732,    945, 20.7,     1069.82, 79.3,  3281.05, 22.0
4733,    851, 18.1,     1001.94, 81.9,  3576.78, 19.3
4734,    836, 16.1,      979.08, 83.9,  3544.87, 21.7
4735,   1090, 21.7,     1184.13, 78.3,  2945.98, 27.3
4736,    777, 13.1,      953.88, 86.9,  3548.39, 20.5
4737,    816, 15.7,      975.11, 84.3,  3552.75, 19.2
4738,    886, 18.4,     1017.57, 81.6,  3484.12, 18.1
4739,    822, 14.4,      970.44, 85.6,  3586.47, 20.0
4740,    811, 15.4,      973.71, 84.6,  3695.82, 21.1
4741,    803, 15.7,      976.98, 84.3,  3694.25, 19.8
4742,    839, 14.8,      992.37, 85.2,  3549.09, 19.5
4743,    841, 15.7,     1002.87, 84.3,  3531.97, 19.4
4744,    784, 12.0,      952.48, 88.0,  3612.83, 19.9
4745,    837, 16.6,     1006.84, 83.4,  3466.96, 22.9
4746,    856, 18.6,     1017.80, 81.4,  3564.23, 21.7
4747,    846, 17.1,      990.74, 82.9,  3476.36, 18.0
4748,    846, 16.3,      990.04, 83.7,  3534.10, 21.3
4749,    794, 11.8,      959.25, 88.2,  3664.37, 20.4
4750,    873, 15.7,     1011.97, 84.3,  3523.05, 21.9
4751,    763, 13.1,      952.48, 86.9,  3747.27, 21.5
4752,    856, 16.8,     1012.44, 83.2,  3537.67, 19.9
4753,    921, 18.3,     1066.56, 81.7,  3297.38, 24.2
4754,    835, 18.2,      978.61, 81.8,  3571.80, 18.7
4755,   1056, 19.4,     1167.80, 80.6,  3146.87, 14.7
4756,    824, 13.8,      973.01, 86.2,  3599.37, 19.4
4757,    907, 17.3,     1057.92, 82.7,  3295.55, 24.0
4758,    860, 17.1,     1006.14, 82.9,  3453.23, 18.4
4759,    809, 15.8,      973.48, 84.2,  3539.28, 19.7
4760,    754, 15.4,      950.38, 84.6,  3612.62, 21.9
4761,    866, 19.4,     1014.30, 80.6,  3646.08, 20.7
4762,    835, 16.5,     1000.77, 83.5,  3558.03, 21.0
4763,    870, 17.4,     1013.83, 82.6,  3452.37, 19.2
4764,    833, 17.0,      993.07, 83.0,  3527.89, 20.8
4765,    874, 19.2,     1004.50, 80.8,  3388.11, 16.9
4766,    873, 17.2,     1018.73, 82.8,  3444.20, 19.9
4767,    831, 15.8,      976.04, 84.2,  3533.24, 19.6
4768,    841, 17.6,     1003.34, 82.4,  3548.93, 18.8
4769,    892, 18.5,     1009.64, 81.5,  3643.61, 18.9
4770,    973, 19.2,     1100.38, 80.8,  3267.62, 24.2
4771,    824, 16.7,      992.61, 83.3,  3609.21, 21.4
4772,    927, 18.8,     1069.36, 81.2,  3291.07, 22.8
4773,    822, 16.7,      985.14, 83.3,  3580.42, 19.6
4774,   1061, 19.8,     1164.77, 80.2,  3057.40, 27.1
4775,    802, 15.7,      973.48, 84.3,  3626.31, 21.3
4776,    820, 13.3,      967.18, 86.7,  3594.02, 19.5
4777,   1129, 22.5,     1206.06, 77.5,  2901.17, 26.5
4778,    812, 14.8,      986.54, 85.2,  3610.80, 20.0
4779,    852, 16.2,     1001.47, 83.8,  3403.63, 20.5
4780,    802, 15.6,      971.38, 84.4,  3594.39, 20.6
4781,    835, 15.0,      990.51, 85.0,  3422.13, 18.7
4782,    836, 16.1,      994.24, 83.9,  3511.03, 18.9
4783,    888, 15.5,     1023.63, 84.5,  3401.76, 21.8
4784,    952, 19.9,     1066.56, 80.1,  3277.26, 23.4
4785,    954, 17.9,     1076.35, 82.1,  3312.57, 24.6
4786,    818, 14.8,      976.51, 85.2,  3529.88, 18.9
4787,    800, 12.2,      953.42, 87.8,  3585.15, 20.2
4788,    823, 16.6,      974.64, 83.4,  3469.65, 19.3
4789,    881, 19.2,     1012.20, 80.8,  3645.94, 20.7
4790,    838, 14.6,      989.81, 85.4,  3424.99, 18.6
4791,    821, 16.7,      971.61, 83.3,  3534.10, 19.1
4792,    776, 13.5,      949.92, 86.5,  3652.30, 20.4
4793,   1065, 20.2,     1178.30, 79.8,  2903.15, 27.7
4794,    932, 22.7,     1029.23, 77.3,  3550.10, 16.5
4795,    928, 17.2,     1071.69, 82.8,  3228.13, 25.4
